Student ID,Dropout (1=Yes 0=No),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
01ef8ac435b6,0,9ae2bdd7beed,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,30,30,0,4,4,,84,681,4652.958216666666,192,177,53,,,3,3,1
01f118851309,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60.67,9,6,0,1,1,,11,25,516.4264666666667,13,,1,,,3,1,1
01f2bf8b829b,0,f8809aff4d69,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
01f3a70ec81f,0,2c7d5490e605,1,2019,NAP,0,1,,69.81,66.67,73.91,93.02325581395348,93.61702127659576,79.5,55.5,64.5,30,13.5,0,3,4,,12,43,756.7440166666667,16,152,5,,,2,1,2
01f4ebd9bce7,0,aeec2fcd27fc,1,,,0,1,,100,100,100,100,,24,24,24,6,0,0,2,2,,,,,,33,,,,3,,0
01f7b557718b,0,740c59b88403,1,,,1,1,,100,100,100,,,60,60,60,33,27,0,1,1,,,,,,154,,,,3,,1
01faf125220a,0,0fecf9247f3d,1,2020,NAP,1,0,,100,100,100,100,100,60,60,70,33,27,0,3,3,,39,280,2361.0216666666665,56,112,32,,,3,2,1
0200cd2e6f71,0,0fecf9247f3d,1,2021,NAP,1,1,,100,100,100,100,,60,60,61,21,21,0,2,2,,30,170,2034.7489333333333,40,237,16,,,3,2,1
0200cf7cc210,0,2d2c33c52e3d,1,,,0,1,,100,100,100,100,,30,30,30,18,0,0,2,2,,,,,,83,,,,3,,0
02029b01c192,0,734d0759cdb4,1,2019,NAP,1,1,,71.43,100,33.33,100,100,42,30,48,24,6,0,4,4,,43,211,2941.9317,67,121,27,,,2,2,1
0202df3d6c10,0,7e62ce154998,1,,,0,0,,81.63,100,66.67,100,,73.5,60,60,33,13.5,0,2,2,,,,,,21,,,,3,,2
0205333f1950,0,f3c39d0642f4,1,,,0,1,,100,100,100,,,60,60,60,21,24,0,1,1,,,,,,118,,,,3,,1
02062f62b961,0,01d54579da44,1,2016,NAP,1,1,,78.57,50,86.36,100,79.54545454545455,42,33,33,4.5,19.5,0,5,5,,4,8,136.44951666666668,3,169,1,,,2,1,1
02076ac519d8,0,dac53c17c250,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,36,147,2672.401366666667,52,128,27,,,3,2,1
020b5a33cbc6,0,0fecf9247f3d,1,2019,NTE,1,1,,0,,0,43.333333333333336,45,13.5,0,2,0,0,0,3,3,,29,116,1530.5960666666665,40,,20,,,0,2,0
020ea564ba28,0,d4ee9f58e586,1,2019,NAP,1,0,,22.5,0,33.33,26.190476190476197,69.76744186046511,60,13.5,13.5,0,13.5,0,2,4,,14,100,890.1975166666666,20,76,11,,,0,1,1
021674d196e2,0,80c3cd40fa35,0,2021,NCF,1,1,"1,0",57.69,42.86,75,21.428571428571427,,39,22.5,22.5,9,13.5,0,2,3,,70,269,4518.0811,110,,33,,,1,3,1
0224d3c4345b,0,d4ee9f58e586,1,2019,NAP,1,0,,91.11,100,84.62,65.85365853658537,9.756097561,67.5,61.5,61.5,28.5,24,0,1,3,,22,86,1125.3697499999998,28,126,10,,,3,2,2
0230177e201d,1,d6a403173361,1,2021,NAP,0,0,,0,0,0,45,,60,0,0,0,0,0,1,2,,13,75,809.5541666666667,22,59,11,,,0,1,1
023acb7fc7e7,0,9212e5e6ef41,1,,,0,0,,100,,100,83.33333333333334,,10,10,10,0,0,0,1,1,,,,,,1,,,,3,,0
024068b83cdf,0,38b2d03f3256,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,52,311,3521.4737999999998,87,131,45,,,3,2,1
0240af291067,0,1d0ebea552eb,1,2019,NAP,0,0,,91.18,100,78.57,100,100,51,46.5,51,30,16.5,0,4,4,,45,210,3363.1245000000004,81,81,32,,,3,2,1
0241567f9ff0,0,f57e5cb1f453,1,2020,NAP,1,1,,90.91,100,84,100,100,66,60,60,28.5,31.5,0,3,3,,22,96,1438.95845,38,131,11,,,3,2,2
02445c179ffc,0,dac53c17c250,1,2022,NAP,1,0,,100,100,100,,,60,60,60,28.5,31.5,0,1,1,,60,395,4699.7607333333335,104,134,31,,,3,2,1
024a87ad0976,0,1d0ebea552eb,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,30,30,0,4,4,,34,499,3782.908516666667,66,69,29,,,3,2,1
024b7304cef9,0,7e62ce154998,0,,,1,0,,100,100,,100,,28.5,28.5,28.5,28.5,0,0,2,2,,,,,,,,,,3,,0
024d104ce880,0,3d3286f7cd19,1,2020,NLE,1,1,,69.77,83.33,52.63,71.42857142857143,55.00000000000001,64.5,45,45,30,15,0,2,3,,29,163,1957.9564166666667,50,77,21,,,2,2,2
024dbe1c6c4a,0,3d3286f7cd19,1,2022,NAP,1,1,,72.73,33.33,87.5,,,66,48,48,6,24,0,1,1,,81,738,6349.743183333333,174,63,45,,,2,3,2
024ed743e284,0,d4ee9f58e586,1,2022,NAP,1,0,,47.5,50,46.88,,,60,28.5,28.5,6,13.5,0,1,2,,73,471,4315.14215,124,96,50,,,1,3,1
025640f27859,0,6a6581ce785d,1,,,0,0,,100,,100,60,100,12,12,12,0,0,0,2,2,,,,,,69,,,,3,,0
025e75234131,0,d4ee9f58e586,0,2014,NAP,1,1,,22.22,0,40,34.78260869565217,33.33333333333333,27,6,6,0,6,0,3,4,,27,284,2137.480233333333,48,15,18,,,0,2,0
025ee7e8d826,0,f57e5cb1f453,1,2020,NAP,1,1,,9.09,21.43,0,55.00000000000001,100,49.5,4.5,4.5,4.5,0,0,2,3,,30,224,1863.8047,42,5,17,,,0,2,1
0268f2ee9217,0,9ae2bdd7beed,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,25.5,25.5,0,3,3,,47,610,4030.0869166666666,88,136,39,,,3,2,1
026fb0df5999,0,d6061bbee6cf,1,2020,NAP,1,0,,76.32,52.63,100,60,100,57,43.5,43.5,15,28.5,0,2,3,,81,997,8510.464583333332,309,141,50,,,2,3,1
027643fc2b9b,0,80c3cd40fa35,1,,,0,1,,0,,0,0,0,12,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,0
02780eb2f4f2,0,7559ca4a957c,1,2019,NAP,1,1,,62.5,40,100,54.54545454545454,80,48,30,30,12,18,0,2,4,,43,922,3538.472883333333,77,69,32,,,2,2,1
027e74ce76ed,0,2397346b4582,1,2019,NAI,1,1,,54.84,70,27.27,28.57142857142857,33.33333333333333,46.5,25.5,25.5,21,4.5,0,2,4,,23,160,1910.5354166666668,42,45,20,,,1,2,1
0284cff565b0,1,bfad68fe2ab8,1,,,0,1,,16.67,100,0,100,,18,3,3,3,0,0,1,2,,,,,,,,,,0,,0
0286cd6dccc3,0,a512db2741cd,1,2020,NAP,1,1,,72.09,100,55.56,100,100,64.5,46.5,64.5,24,22.5,0,3,3,,46,494,3274.8886500000003,92,225,34,,,2,2,2
02898fe74c50,0,9ae2bdd7beed,1,2020,NAP,1,1,,57.5,17.65,86.96,100,100,60,34.5,34.5,4.5,21,0,3,3,,24,119,901.30165,19,144,17,,,1,2,1
028b21c0ec5d,0,1d0ebea552eb,1,2019,NAP,0,1,,77.5,100,55,100,100,60,46.5,60,30,16.5,0,4,4,,1,4,47.12435,1,11,1,,,2,1,1
028d333f3115,0,f57e5cb1f453,1,2020,NAP,1,1,,100,100,100,100,80,63,63,63,30,33,0,2,3,,40,529,3502.964633333333,71,107,30,,,3,2,2
02908f6034c1,0,1d0ebea552eb,1,2020,NAP,1,1,,35,20,50,100,100,60,21,21,6,15,0,3,3,,31,239,3027.5387,74,135,24,,,0,2,1
029c25f28283,0,2c7d5490e605,1,2019,NAP,1,0,,59.18,100,31.03,100,100,73.5,43.5,52.5,30,13.5,0,4,4,,29,830,2319.1779333333334,73,1,25,,,1,2,2
02a0974d5a54,0,7559ca4a957c,1,2021,NAP,1,1,,100,100,100,100,,60,60,62.5,30,30,0,2,2,,50,280,3146.4091666666664,67,167,34,,,3,2,1
02a3ba42380f,0,a512db2741cd,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,33,27,0,3,3,,49,853,3695.411666666667,86,170,37,,,3,2,1
02a3c6102c7e,0,3d3286f7cd19,1,2021,NAP,1,1,,100,100,100,90.90909091,,60,60,60,30,30,0,2,2,,55,313,4813.4934,103,113,47,,,3,2,1
02a3f61a4bd1,0,d6a403173361,1,2022,NAP,1,1,,0,0,0,,,60,0,0,0,0,0,1,1,,31,123,1817.7538500000003,41,12,24,,,0,2,1
02a4e58a29ce,0,01d54579da44,1,2019,NAP,1,1,,100,100,100,100,90,66,66,66,15,9,0,3,4,,20,78,1039.5935333333334,23,142,11,,,3,1,2
02a752a937c8,0,0fecf9247f3d,0,,,0,1,,0,0,0,77.5,100,61.5,0,0,0,0,0,1,1,"1,0",3,19,141.16783333333333,4,,2,,,0,1,2
02af4f98d924,0,4ea837ac2e51,0,,,0,1,,0,0,0,,,36,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
02aff4c18b68,0,f11a7d64cc02,1,,,1,0,,90,100,80,,,60,54,54,30,24,0,1,1,,,,,,116,,,,3,,1
02b3d0500ca6,0,d6f0c71ef0c8,1,,,0,0,,,,,20.689655172413797,27.500000000000004,9,0,0,0,0,0,1,1,,,,,,12,,,,,,0
02ba51a56547,0,f57e5cb1f453,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,27,375,2845.7658833333335,65,140,7,,,3,2,1
02bb0b7b23b4,0,01d54579da44,1,2018,NAP,1,0,,90,100,87.1,86.95652173913044,100,60,54,54,13.5,9,0,4,5,,35,211,2720.38405,82,167,24,,,3,2,1
02bcbdd7e00b,0,7559ca4a957c,1,2022,NAP,1,1,,100,100,100,,,60,60,61,18,18,0,1,1,,158,1420,14073.407216666665,352,12,57,,,3,3,1
02bcf30d3e80,0,b60300641c36,1,,,0,1,,,,,55.172413793103445,65,36,0,0,0,0,0,1,1,,,,,,4,,,,,,1
02cd6337aa75,0,620c9c332101,1,2020,NAP,1,1,,92.5,100,85.71,100,100,60,55.5,56.5,28.5,27,0,3,3,,36,470,2941.2552166666665,48,120,21,,,3,2,1
02ce438674d6,0,be47addbcb8f,1,2022,NTE,1,0,,100,100,100,,,60,60,60,6,9,0,2,2,,24,191,1374.91975,50,56,9,,,3,2,1
02ce4ba4d493,1,ec2e990b934d,0,2022,NCA,0,1,"1,0",0,0,0,,,22.5,0,0,0,0,0,2,3,,,,,,,,,,0,,0
02d39b278b8d,0,1d0ebea552eb,1,2020,NAP,1,1,,92.5,85,100,100,100,60,55.5,55.5,25.5,30,0,3,3,,39,175,3112.4543333333336,89,91,32,,,3,2,1
02d6052415e3,0,7ed8f0f3b707,1,2019,NAP,1,1,,28.57,30.77,25,80,100,94.5,27,27,18,9,0,3,4,,13,140,1123.1766,21,40,8,,,0,1,3
02d8c57ff6e7,0,ec2e990b934d,1,2021,NAP,1,1,,100,100,100,90,,66,66,66,36,30,0,1,2,,41,269,3891.7400666666663,89,115,33,,,3,2,2
02ddc18d5e27,0,01d54579da44,1,2021,NAP,1,1,,85,100,79.31,60,,60,51,51,16.5,22.5,0,1,2,,,,,,97,,,,3,,1
02def7f07618,0,d4ee9f58e586,1,2021,NTE,1,0,,78.57,83.33,72.22,100,,63,49.5,60.18,30,19.5,0,2,4,,69,926,4510.6088,109,86,48,,,2,3,2
02e0455740c1,0,7559ca4a957c,1,2021,NAP,1,1,,100,100,100,100,,60,60,60.5,30,30,0,2,2,,30,91,1925.5761333333335,42,130,15,,,3,2,1
02e47ec2ff39,0,7559ca4a957c,1,2022,NAP,1,1,,100,100,100,,,60,60,61,18,18,0,1,1,,79,840,7622.075916666667,142,137,53,,,3,3,1
02efd0115f10,0,0fecf9247f3d,1,2019,NAP,1,1,,71.43,100,0,100,100,42,30,39,30,0,0,4,4,,,,,,32,,,,2,,1
02f508a826d7,0,d4ee9f58e586,1,2021,NAP,1,1,,100,100,100,100,,61.5,61.5,61.5,18,25.5,0,2,3,,64,581,5597.43905,123,57,39,,,3,3,2
02f850645544,0,d8912eba4a0d,1,,,0,0,,,,,100,,12,0,0,0,0,0,1,1,,,,,,1,,,,,,0
02fa3732040b,0,0a5b046d07f6,1,2020,NAP,1,1,,92.5,100,85,100,100,60,55.5,55.5,30,25.5,0,3,3,,27,196,1983.3272166666668,41,83,15,,,3,2,1
02faf28638b2,0,8e3330aeb5e9,1,,,1,1,,100,100,100,,,45,45,45,18,22.5,0,1,1,,,,,,147,,,,3,,1
02ff7771dbbe,0,79d6eaa26761,1,,,0,0,,0,,0,100,0,12,0,0,0,0,0,1,3,"1,0",5,14,232.2722,6,,3,,,0,1,0
0303e4ba013d,0,f57e5cb1f453,1,2019,NAP,0,0,,100,100,100,100,100,43.5,43.5,60,31.5,12,0,4,4,,52,293,4202.977983333334,94,16,43,,,3,2,1
030aaadaecf5,0,210e3b160c35,0,2022,NAP,1,1,,55,50,60,,,60,33,33,15,18,0,1,1,,59,390,4371.1185,98,29,38,,,1,2,1
030b6c40ab13,0,734d0759cdb4,1,2021,NAP,1,1,,100,100,100,100,,64.5,64.5,64.5,22.5,24,0,3,4,,47,298,2430.808433333333,65,160,22,,,3,2,2
030bcc73f989,0,61a229bae1e9,1,2020,NAP,1,1,,33.33,45.45,20,85,100,63,21,21,15,6,0,2,3,,12,119,861.46155,29,75,8,,,0,1,2
030c0f1cbe8f,0,f57e5cb1f453,1,2022,NAP,1,1,,100,100,100,,,60,60,60,22.5,19.5,0,1,1,,44,316,2569.139183333333,69,92,29,,,3,2,1
0311b855ab5c,0,2811745d7b8d,1,,,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",18,180,1643.8552,27,41,16,,,0,1,1
0312d3138d55,0,3b731d7620bf,1,,,0,1,,100,100,100,100,,60,60,60,30,18,0,2,2,,,,,,,,,,3,,1
031635c5a45c,0,2d2c33c52e3d,1,,,0,1,,100,,100,60,100,12,12,12,0,0,0,2,2,,,,,,,,,,3,,0
0316f54a62fa,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,6,90,374.9674333333333,7,,4,,,3,1,1
031be3ee0193,0,3d3286f7cd19,1,2016,NAP,1,1,,78.38,100,55.56,100,75,55.5,43.5,61.5,28.5,15,0,3,4,,26,161,2023.0356666666667,47,65,13,,,2,2,1
03231af5de94,0,41e521adf8ae,1,2021,NAP,1,1,,88,100,77.78,65,,75,66,66,34.5,31.5,0,1,2,,,,,,143,,,,3,,2
032570b34882,0,5cf4e26bd3d8,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,59,475,6110.528900000001,130,115,42,,,3,2,1
0326aa84bcbf,0,61a229bae1e9,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,24,36,0,3,4,,61,753,4843.196133333334,103,82,55,,,3,3,1
0326c69280a1,0,79d6eaa26761,1,2017,NAP,0,0,,100,,100,27.27272727272727,92.68292683,12,12,12,0,12,0,4,4,,3,7,91.20356666666666,2,,1,,,3,1,0
0328df528cdb,0,659479bf8d74,1,,,0,1,,100,100,100,,,48,48,60,24,24,0,1,1,,,,,,69,,,,3,,1
032911753324,0,2206b111c94d,1,,,1,0,,46.51,86.96,0,,,64.5,30,30,30,0,0,1,1,,,,,,7,,,,1,,2
032be831b725,0,01d54579da44,1,2018,NAP,1,1,,75.68,100,67.86,30,100,55.5,42,42,13.5,4.5,0,3,5,,5,17,95.36438333333332,2,83,4,,,2,1,1
0330f37ce31e,0,b60300641c36,1,,,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,151,,,,3,,1
0337c4b66783,0,80c3cd40fa35,0,2022,NAI,1,1,,46.15,47.06,45.45,,,58.5,27,33,12,15,0,2,4,,,,,,,,,,1,,1
03386aebe729,0,f57e5cb1f453,1,2022,NAP,1,1,,100,100,100,,,60,60,60,22.5,19.5,0,1,1,,88,512,6273.2507000000005,131,22,66,,,3,3,1
03389a1eaa66,0,01d54579da44,1,2017,NAP,0,0,,100,100,100,100,100,46.5,46.5,46.5,13.5,10.5,0,5,5,,2,8,90.29076666666667,3,101,33,,,3,1,1
033cd2af1164,0,1d0ebea552eb,1,2020,NAP,1,1,,76.92,60.87,100,61.36363636363637,100,58.5,45,45,21,24,0,2,3,,22,138,1260.50455,28,54,11,,,2,2,1
0341cb7b19f2,0,41e521adf8ae,1,2021,NAP,1,0,,83.78,84.21,83.33,55.00000000000001,,55.5,46.5,46.5,24,22.5,0,1,2,,23,48,1148.5864000000001,27,96,11,,,3,2,1
03420141bcb3,0,a0bd500821a8,1,,,0,1,,0,0,0,100,,24,0,0,0,0,0,1,1,"1,0",,,,,168,,,,0,,0
034228b713e4,0,f57e5cb1f453,1,2022,NAP,1,1,,100,100,100,,,54,54,54,16.5,19.5,0,1,1,,82,357,5117.850166666667,128,66,42,,,3,3,1
034616bcaa43,0,5ec1a0c99d42,1,2019,NAP,1,1,,0,0,0,70,100,69,0,0,0,0,0,4,4,,3,11,124.37398333333334,4,21,2,,,0,1,2
03461f7dfd45,0,3d3286f7cd19,1,2020,NLE,1,1,,100,100,100,100,91.48936170212764,61.5,61.5,61.5,37.5,24,0,3,4,,28,171,1827.4794000000002,41,100,9,,,3,2,2
03462a4716ab,0,f8809aff4d69,1,2021,NLE,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,43,239,4127.055283333333,70,56,23,,,3,2,1
0346ad677e64,0,61a229bae1e9,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,33,27,0,2,2,,10,64,516.1393499999999,14,96,8,,,3,1,1
0346bc2777d1,0,5a39cadd1b00,1,2022,NAP,1,1,,100,100,100,,,60,60,60,12,12,0,1,1,,47,886,3159.2646499999996,76,,25,,,3,2,1
03484b34c97f,0,ec2e990b934d,0,,,1,1,,0,0,0,62.96296296296296,0,36,0,0,0,0,0,1,4,"1,0",1,5,45.588366666666666,1,,1,,,0,1,1
034a0bab0b4c,0,f8809aff4d69,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
034a1207b6a2,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,22,190,1280.1617500000002,27,,19,,,3,2,1
034a846bf6ca,0,f57e5cb1f453,1,2021,NLE,1,1,,20,20,20,73.46938775510205,,60,12,12,6,6,0,1,2,,38,199,3063.54305,69,28,23,,,0,2,1
034b7b764380,0,2206b111c94d,1,,,1,0,,41.18,100,0,15,,51,21,21,21,0,0,1,1,,,,,,124,,,,1,,1
034dc07bf9e8,0,7045d16ae7f0,1,2022,NAP,1,1,,100,100,100,,,60,60,61,30,30,0,1,1,,41,199,2634.18945,60,134,30,,,3,2,1
03513d4064b6,0,f11a7d64cc02,1,,,0,1,,,,,,,54,0,0,0,0,0,1,1,,,,,,1,,,,,,1
03523dce5722,0,61a229bae1e9,1,,,0,1,,0,0,0,33.33333333333333,38.095238095238095,42,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
03534218ecc0,0,7559ca4a957c,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,59,761,4782.786533333334,98,115,42,,,3,2,1
035d28325bb6,0,bcac371b54f5,1,,,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,163,,,,3,,1
035f23ff566f,0,9ae2bdd7beed,1,2019,NAP,1,0,,91.18,100,85,76.47058823529412,90,51,46.5,48.33,21,25.5,0,3,4,,19,44,986.5158333333334,23,93,4,,,3,1,1
036081ea8e51,0,1d0ebea552eb,1,2020,NAP,1,1,,77.5,85,70,75,100,60,46.5,46.5,25.5,21,0,2,3,,43,244,3827.4733333333334,98,131,28,,,2,2,1
0360d4199bc5,0,8bcbb4c131df,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
0362e637b402,0,7045d16ae7f0,1,2021,NLE,1,1,,100,100,100,100,,60,60,61,30,30,0,2,2,,30,149,2568.343966666667,53,154,20,,,3,2,1
036486fb4b9d,0,d6a403173361,1,2019,NAP,1,0,,83.33,100,60,77.77777777777779,100,72,60,66,42,18,0,3,4,,23,144,1727.98205,40,86,16,,,3,2,2
0366553c83e6,0,79d6eaa26761,1,,,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
036997ed86f0,0,01d54579da44,1,2015,NAP,1,0,,37.04,40,36.36,27.77777777777778,21.951219512195124,81,30,30,6,6,0,3,5,,16,56,909.725,18,99,16,,,0,1,2
036cc6514385,0,fa66df2f99ce,1,,,0,1,,100,,100,100,,15,15,15,0,0,0,2,2,,,,,,19,,,,3,,0
036d66c045c9,0,bb668ca95563,1,2022,NAP,1,1,,100,100,100,,,60,60,60,22.5,19.5,0,1,1,,51,828,4206.114383333333,173,102,27,,,3,2,1
037358a7458b,0,3b731d7620bf,1,,,1,1,,100,100,100,68.75,,78.75,78.75,78.75,44.25,22.5,0,1,2,,,,,,12,,,,3,,2
0377ac06e5c0,0,38b2d03f3256,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,66,1067,6440.68225,172,140,30,,,3,3,1
0379151c1f2f,0,5a39cadd1b00,1,2022,NAP,1,0,,100,100,100,,,60,60,60,12,12,0,1,1,,54,1028,3200.7926666666667,79,,26,,,3,2,1
0379821a1a19,0,2d2c33c52e3d,1,,,1,0,,60,100,0,100,,30,18,18,18,0,0,2,2,,,,,,45,,,,1,,0
0383368a7525,0,d6f0c71ef0c8,1,,,0,1,,,,,80,100,12,0,0,0,0,0,1,1,,2,9,19.088616666666667,2,,2,,,,1,0
03862c37f764,0,210e3b160c35,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,35,161,2355.922316666667,48,127,24,,,3,2,1
0387447cb02e,0,3d3286f7cd19,1,2022,NTE,1,1,,58.97,64.29,56,,,58.5,34.5,34.5,13.5,21,0,1,3,,45,379,3010.5881333333336,83,40,36,,,1,2,1
038b1d6c9d58,1,d80eae6e96d1,1,2022,NCF,0,0,"1,0",100,100,100,,,60,60,60,30,30,0,1,1,,23,76,1402.1246666666666,35,,9,,,3,2,1
038c249f6257,0,d933c1002482,1,,,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,110,,,,3,,1
038d1f11d96c,0,8bcbb4c131df,1,,,0,1,,,,,40,,72,0,0,0,0,0,1,1,,6,34,282.3489166666667,7,71,4,,,,1,2
038f11fd918e,0,9ae2bdd7beed,1,2019,NAP,0,1,,100,100,100,91.48936170212764,100,55.5,55.5,55.5,25.5,30,0,4,4,,14,29,663.5906500000001,16,130,2,,,3,1,1
03961227150e,0,7ed8f0f3b707,1,2020,NAP,1,1,,93.02,100,86.96,100,100,64.5,60,71.5,30,30,0,3,3,,29,143,2043.35115,38,97,12,,,3,2,2
03977014f6e3,0,01d54579da44,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,12,6,0,3,3,,28,128,1311.3781333333334,41,146,24,,,3,2,1
03980ce7334a,1,d1b0b7687f7b,0,,,0,0,,37.5,75,0,44.44444444444444,,36,13.5,13.5,13.5,0,0,1,1,,,,,,39,,,,0,,1
039a5dd3f3c1,0,1d0ebea552eb,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,48,305,3888.0904,91,132,35,,,3,2,1
03a59ed5defb,0,d6f0c71ef0c8,1,2017,NAP,0,0,,100,,100,85.18518518518519,100,12,12,13.5,0,12,0,4,4,,20,51,779.1246166666665,19,,18,,,3,1,0
03a75bd27b52,0,a512db2741cd,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
03ab27868d7a,0,d4ee9f58e586,1,2022,NAP,1,0,,100,100,100,,,60,60,60,18,15,0,1,1,,79,529,5583.185533333334,127,81,56,,,3,3,1
03ad10da9140,0,5ec1a0c99d42,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,22.5,33,0,3,3,,15,88,909.0818666666665,20,66,10,,,3,1,1
03b1bfedc0d0,0,659479bf8d74,1,,,1,1,,63.33,81.36,45.9,,,60,38,47,24,14,0,1,1,,,,,,69,,,,2,,1
03b59a9052cd,0,7ed8f0f3b707,1,2020,NAP,1,0,,93.48,100,84.21,100,100,69,64.5,72,40.5,24,0,3,4,,,,,,59,,,,3,,2
03b5fa76958b,0,1523b662871b,1,,,1,1,,100,100,100,,,60,60,60,30,30,0,1,2,,,,,,104,,,,3,,1
03b6a4b1f18c,0,2397346b4582,1,2019,NAP,1,1,,73.81,78.26,68.42,48.57142857142857,52.5,63,46.5,46.5,27,19.5,0,2,3,,29,347,2758.8931333333335,53,100,27,,,2,2,2
03b7fbec68c7,0,5cf4e26bd3d8,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,51,317,3533.59515,82,126,33,,,3,2,1
03bc8bf278d1,1,8bcbb4c131df,1,2022,NAP,0,0,,100,100,100,,,60,60,60,21,21,0,1,1,,72,396,4090.2745,100,123,49,,,3,3,1
03bd5a680f16,0,734d0759cdb4,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
03bfc64e7929,0,7559ca4a957c,1,2022,NAP,1,1,,100,100,100,,,60,60,61,18,18,0,1,1,,80,1061,8117.652183333334,183,103,54,,,3,3,1
03cbe77d57da,1,bb668ca95563,1,2018,NAP,0,1,,10.34,21.43,0,0,30.303030303030305,43.5,4.5,4.5,4.5,0,0,2,3,,9,32,567.9917833333334,10,38,5,,,0,1,1
03cd4688002b,1,be47addbcb8f,1,2020,NAP,0,1,,40,80,0,100,100,60,24,24,24,0,0,3,4,,1,1,1181.7247833333333,28,,1,,,0,1,1
03d2ebe04664,0,9212e5e6ef41,1,,,0,0,,100,,100,33.33333333333333,75,10,10,10,0,0,0,1,1,,,,,,1,,,,3,,0
03d68f7add99,0,8bcbb4c131df,1,2022,NTE,1,1,,75.68,60,86.36,,,55.5,42,42,13.5,28.5,0,1,2,,15,89,546.3498999999999,13,73,13,,,2,1,1
03db99696c59,0,093434a3ee9e,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,1,5,47.60841666666667,1,,,,,,1,1
03dcb2b2acd5,0,2564f21bc22c,1,,,1,1,,0,,0,80,,12,0,0,0,0,0,1,1,,,,,,,,,,0,,0
03ddb221b74f,0,d6a403173361,1,2021,NAP,1,1,,53.57,41.67,62.5,40,,42,22.5,22.5,7.5,15,0,1,2,,8,32,565.78455,14,4,6,,,1,1,1
03dff482c727,0,3b731d7620bf,1,,,1,1,,,,,100,,48,48,48,30,18,0,2,2,,,,,,,,,,,,1
03e1f3214461,0,86748254b6bf,1,,,0,1,,,,,,,16,0,0,0,0,0,1,1,,,,,,,,,,,,0
03e32a197b59,1,734d0759cdb4,1,2010,NSC,0,1,,0,,0,100,100,12,0,0,0,0,0,4,4,,5,17,216.13863333333333,6,,3,,,0,1,0
03e5f77f112a,0,9ae2bdd7beed,1,2019,NAP,1,0,,100,100,100,100,100,57,57,57,34.5,22.5,0,4,4,,,,,,2,,,,3,,1
