Student ID,Dropout (1=Yes 0=No),Status (A=Dropout B=Stayed),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
2397e1e9a599,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,42.0,42.0,48.0,25.5,16.5,0.0,4,4,,,,,,72.0,,,,High (80-100%),,30-60 credits
239979f5741a,0,Stayed,093434a3ee9e,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,61.33,30.0,30.0,0.0,1,1,,42.0,409.0,1924.6970499999998,74.0,119.0,28.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23a077795e6a,0,Stayed,01d54579da44,Part-time,2022,NTE,1.0,A,,100.0,100.0,100.0,,,19.5,19.5,19.5,10.5,0.0,0.0,1,2,,,,,,54.0,,,,High (80-100%),,<30 credits
23a94b300e96,0,Stayed,9ae2bdd7beed,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,35.0,252.0,2283.236533333333,54.0,161.0,24.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23b0b776ccf4,0,Stayed,7045d16ae7f0,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,56.0,317.0,4162.710766666666,94.0,138.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23b52579593a,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,A,,75.0,50.0,81.25,100.0,100.0,60.0,45.0,45.0,6.0,6.0,0.0,3,3,,66.0,263.0,3172.5913,83.0,78.0,41.0,,,Good (60-80%),High (60+ days),30-60 credits
23b888f7818c,0,Stayed,2206b111c94d,Full-time,,,1.0,A,,50.0,100.0,23.08,,,60.0,30.0,30.0,21.0,0.0,0.0,1,1,,,,,,117.0,,,,Medium (40-60%),,30-60 credits
23c341784116,0,Stayed,7e62ce154998,Full-time,,,0.0,B,,100.0,100.0,100.0,64.28571428571429,100.0,19.5,19.5,19.5,6.0,0.0,0.0,2,2,,,,,,112.0,,,,High (80-100%),,<30 credits
23c3fc4c37cd,1,Dropout,1d0ebea552eb,Full-time,2022,NAP,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,22.0,133.0,1843.5245000000002,34.0,60.0,11.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
23cb35868ebe,0,Stayed,3d3286f7cd19,Part-time,2017,NAP,1.0,A,,35.0,23.53,100.0,41.46341463414634,59.09090909090909,30.0,10.5,10.5,6.0,4.5,0.0,3,4,,25.0,203.0,1968.4675166666666,43.0,7.0,18.0,,,Low (0-40%),Medium (21-60 days),<30 credits
23cee68434d6,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,A,,74.07,66.67,77.78,100.0,100.0,81.0,60.0,60.0,18.0,33.0,0.0,4,4,,,,,,60.0,,,,Good (60-80%),,60-90 credits
23d3dffaf251,0,Stayed,c060be6d9bf1,Full-time,,,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,,,,,,,,,High (80-100%),,30-60 credits
23d5421f4532,0,Stayed,2397346b4582,Full-time,2019,NAP,1.0,A,,56.76,63.16,50.0,80.0,60.0,55.5,31.5,31.5,18.0,13.5,0.0,3,4,,,,,,60.0,,,,Medium (40-60%),,30-60 credits
23d6cf28ac58,0,Stayed,8e612bd1f5d1,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,55.5,55.5,55.5,25.5,30.0,0.0,4,4,,23.0,81.0,1782.9482000000003,33.0,96.0,11.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23d6e1d44150,0,Stayed,5ec1a0c99d42,Full-time,2019,NLE,1.0,A,,100.0,100.0,100.0,100.0,100.0,48.0,48.0,48.0,6.0,12.0,0.0,2,3,,11.0,44.0,586.0858166666666,18.0,,7.0,,,High (80-100%),Low (1-20 days),30-60 credits
23d7ed00b86a,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,73.99,33.0,27.0,0.0,3,3,,5.0,11.0,227.77173333333332,5.0,99.0,1.0,,,High (80-100%),Low (1-20 days),30-60 credits
23da72c096af,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,1.0,B,,80.0,63.64,100.0,88.88888888888889,47.72727272727273,60.0,48.0,49.3,21.0,27.0,0.0,2,3,,31.0,1026.0,2913.8658833333334,65.0,144.0,26.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
23e33144de94,0,Stayed,8e612bd1f5d1,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,28.5,31.5,0.0,2,2,,28.0,195.0,1777.0758666666668,40.0,123.0,19.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23ea3ba9c0d0,0,Stayed,0fecf9247f3d,Part-time,2012,NAI,1.0,A,,0.0,0.0,0.0,0.0,42.85714285714285,21.0,0.0,0.0,0.0,0.0,0.0,3,4,,3.0,27.0,149.31788333333333,3.0,,3.0,,,Low (0-40%),Low (1-20 days),<30 credits
23f55458bcaf,0,Stayed,ec2e990b934d,Full-time,2021,NAP,1.0,A,,46.88,60.0,25.0,80.0,,48.0,22.5,22.5,18.0,4.5,0.0,1,2,,14.0,74.0,892.42015,19.0,123.0,10.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
23f792868a67,1,Dropout,620c9c332101,Full-time,2017,NAP,0.0,B,,52.78,76.47,31.58,48.837209302325576,83.33333333333334,54.0,28.5,28.5,19.5,9.0,0.0,2,4,,15.0,144.0,855.5309500000001,22.0,21.0,5.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
23f802bfada6,0,Stayed,d6a403173361,Full-time,2022,NAP,1.0,A,,45.0,75.0,32.14,,,60.0,27.0,27.0,13.5,4.5,0.0,1,1,,23.0,110.0,1617.5058833333333,44.0,68.0,12.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
23f9bcc4b033,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,3,3,,49.0,273.0,4348.992166666667,95.0,103.0,34.0,,,High (80-100%),Medium (21-60 days),30-60 credits
23ff2695cffd,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,3,3,,29.0,289.0,2255.511033333333,56.0,153.0,20.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24018fec1810,0,Stayed,dac53c17c250,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,32.0,155.0,2296.993583333333,49.0,67.0,22.0,,,High (80-100%),Medium (21-60 days),30-60 credits
2402e5da4960,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,73.5,30.0,30.0,0.0,3,3,,29.0,119.0,1890.2642166666667,43.0,197.0,25.0,,,High (80-100%),Medium (21-60 days),30-60 credits
2403f9b31ab4,0,Stayed,61a229bae1e9,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,57.0,57.0,57.0,27.0,30.0,0.0,3,4,,23.0,154.0,1338.8042333333333,29.0,84.0,11.0,,,High (80-100%),Medium (21-60 days),30-60 credits
240d169b7366,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,12.0,6.0,0.0,3,3,,,,,,189.0,,,,High (80-100%),,30-60 credits
240eabb5e513,0,Stayed,8d27ba37c5d8,Full-time,2019,NAP,0.0,B,,77.5,100.0,55.0,100.0,100.0,60.0,46.5,60.0,30.0,16.5,0.0,4,4,,,,,,65.0,,,,Good (60-80%),,30-60 credits
2417ca9d7781,0,Stayed,9ae2bdd7beed,Full-time,2019,NAP,1.0,B,,56.41,59.26,50.0,71.05263157894737,90.47619047619048,58.5,33.0,33.0,24.0,9.0,0.0,3,4,,,,,,,,,,Medium (40-60%),,30-60 credits
2419aee3380a,0,Stayed,f57e5cb1f453,Full-time,2022,NTE,1.0,A,,73.58,100.0,41.67,,,79.5,58.5,75.0,43.5,15.0,0.0,1,4,,25.0,128.0,1316.8464666666666,39.0,145.0,17.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
241bb2df58c2,0,Stayed,5ec1a0c99d42,Full-time,2018,NRO,1.0,A,,85.0,70.0,100.0,100.0,73.17073170731707,60.0,51.0,51.0,21.0,30.0,0.0,3,4,,,,,,70.0,,,,High (80-100%),,30-60 credits
241bf63d0f03,0,Stayed,5ec1a0c99d42,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,25.5,34.5,0.0,3,3,,10.0,41.0,551.3870666666667,14.0,134.0,9.0,,,High (80-100%),Low (1-20 days),30-60 credits
241db726b811,0,Stayed,33cc6da30d94,Full-time,,,0.0,A,,100.0,,100.0,0.0,90.0,6.0,6.0,6.0,0.0,6.0,0.0,1,1,,,,,,4.0,,,,High (80-100%),,<30 credits
241e4380c278,0,Stayed,61a229bae1e9,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,42.0,18.0,0.0,3,4,,68.0,1884.0,4596.275000000001,114.0,126.0,44.0,,,High (80-100%),High (60+ days),30-60 credits
24210f667ec4,0,Stayed,38b2d03f3256,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,28.5,31.5,0.0,3,3,,43.0,369.0,4065.783733333333,103.0,130.0,34.0,,,High (80-100%),Medium (21-60 days),30-60 credits
2422c4a158dc,0,Stayed,734d0759cdb4,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,12.0,48.0,773.9897666666667,16.0,121.0,11.0,,,High (80-100%),Low (1-20 days),30-60 credits
2423384fd89b,0,Stayed,a512db2741cd,Full-time,2020,NAP,1.0,A,,82.35,86.36,79.31,87.5,100.0,76.5,63.0,67.98,28.5,34.5,0.0,2,3,,14.0,99.0,900.9358833333333,21.0,117.0,8.0,,,High (80-100%),Low (1-20 days),60-90 credits
242ad390c417,0,Stayed,7045d16ae7f0,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,70.0,100.0,60.0,60.0,64.51,30.0,30.0,0.0,2,3,,62.0,611.0,6794.375183333334,133.0,100.0,51.0,,,High (80-100%),High (60+ days),30-60 credits
242dabf9a65e,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,A,,86.05,86.96,85.0,100.0,85.0,64.5,55.5,55.5,30.0,25.5,0.0,2,3,,44.0,259.0,3439.4286166666666,86.0,19.0,33.0,,,High (80-100%),Medium (21-60 days),60-90 credits
242f13b71264,0,Stayed,1d0ebea552eb,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,31.5,28.5,0.0,2,2,,58.0,363.0,4912.1983,122.0,148.0,50.0,,,High (80-100%),Medium (21-60 days),30-60 credits
242f32afaea5,0,Stayed,2811745d7b8d,Full-time,2021,NAP,1.0,A,,92.86,100.0,89.74,60.0,,84.0,78.0,78.0,25.5,48.0,0.0,1,2,,29.0,247.0,2089.2784833333335,52.0,135.0,20.0,,,High (80-100%),Medium (21-60 days),60-90 credits
242fbfb35186,0,Stayed,f57e5cb1f453,Full-time,2021,NAP,1.0,B,,55.0,50.0,62.5,82.5,,60.0,33.0,33.0,18.0,15.0,0.0,1,2,,20.0,117.0,1512.5443,27.0,72.0,15.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
243be3a72958,0,Stayed,8d27ba37c5d8,Full-time,2019,NAP,0.0,A,,70.0,100.0,40.0,100.0,100.0,60.0,42.0,60.0,30.0,12.0,0.0,4,4,,3.0,15.0,52.700916666666664,3.0,51.0,27.0,,,Good (60-80%),Low (1-20 days),30-60 credits
2445f0ac3a21,0,Stayed,a512db2741cd,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,18.0,0.0,1,1,,84.0,566.0,5997.674916666667,128.0,140.0,55.0,,,High (80-100%),High (60+ days),30-60 credits
2447e877ee4f,0,Stayed,4ea837ac2e51,Full-time,,,0.0,B,,,,,,,78.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,,,60-90 credits
24488d6e6aff,0,Stayed,2206b111c94d,Full-time,,,0.0,A,,100.0,,100.0,50.0,,30.0,30.0,30.0,0.0,0.0,0.0,1,1,,,,,,28.0,,,,High (80-100%),,<30 credits
24491870cca8,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,37.0,136.0,2004.3930000000003,55.0,5.0,21.0,,,High (80-100%),Medium (21-60 days),30-60 credits
245308d97de1,0,Stayed,0fecf9247f3d,Full-time,2018,NRO,1.0,A,,40.0,33.33,50.0,58.53658536585365,58.82352941176471,45.0,18.0,34.0,9.0,9.0,0.0,3,3,,,,,,94.0,,,,Low (0-40%),,30-60 credits
2453260e357f,0,Stayed,01d54579da44,Full-time,2021,NAP,1.0,A,,90.0,100.0,86.21,100.0,,60.0,54.0,54.0,16.5,4.5,0.0,2,2,,49.0,603.0,3836.6987833333337,93.0,157.0,35.0,,,High (80-100%),Medium (21-60 days),30-60 credits
2455c102bee1,0,Stayed,d6a403173361,Full-time,2021,NAP,1.0,B,,82.5,58.82,100.0,100.0,,60.0,49.5,49.5,15.0,25.5,0.0,2,2,,39.0,372.0,2930.4014833333335,96.0,,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24582a3cf534,0,Stayed,9ae2bdd7beed,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,24.0,109.0,1804.0668999999998,36.0,42.0,15.0,,,High (80-100%),Medium (21-60 days),30-60 credits
245856a302b6,0,Stayed,1d0ebea552eb,Full-time,2021,NTE,1.0,B,,82.35,82.35,82.35,76.66666666666667,,51.0,42.0,50.5,21.0,21.0,0.0,3,3,,35.0,157.0,2696.567266666667,66.0,98.0,14.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24597c76b758,0,Stayed,734d0759cdb4,Full-time,2021,NAP,1.0,B,,75.0,75.0,75.0,75.0,,60.0,45.0,45.0,18.0,27.0,0.0,1,2,,41.0,302.0,2627.7382333333335,69.0,140.0,29.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
245b0279ddd4,0,Stayed,7045d16ae7f0,Full-time,2018,NAP,0.0,B,,100.0,100.0,100.0,57.14285714285714,90.0,24.0,24.0,24.0,12.0,12.0,0.0,4,4,,,,,,106.0,,,,High (80-100%),,<30 credits
2465a06b6fd3,0,Stayed,d4ee9f58e586,Full-time,2020,NAP,1.0,B,,93.18,100.0,87.5,100.0,100.0,66.0,61.5,61.5,30.0,31.5,0.0,3,3,,34.0,542.0,1975.9033666666667,59.0,81.0,24.0,,,High (80-100%),Medium (21-60 days),60-90 credits
2466288fde80,0,Stayed,734d0759cdb4,Full-time,2022,NAP,1.0,B,,75.0,100.0,64.29,,,60.0,45.0,45.0,18.0,18.0,0.0,1,1,,,,,,166.0,,,,Good (60-80%),,30-60 credits
246b0aa3a1aa,0,Stayed,740c59b88403,Full-time,,,1.0,A,,56.82,61.9,52.17,90.0,,66.0,37.5,42.0,19.5,18.0,0.0,1,2,,,,,,116.0,,,,Medium (40-60%),,60-90 credits
2470866302fb,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,63.0,317.0,3616.622433333333,114.0,,39.0,,,High (80-100%),High (60+ days),30-60 credits
24721a2ca1fa,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,68.57142857142857,50.0,58.5,58.5,66.5,31.5,27.0,0.0,2,3,,50.0,276.0,4262.7607,99.0,146.0,38.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24784c387a53,1,Dropout,c96d630ec3a1,Full-time,,,0.0,A,,0.0,,0.0,100.0,,15.0,0.0,0.0,0.0,0.0,0.0,2,2,,,,,,1.0,,,,Low (0-40%),,<30 credits
247bbefa5f88,0,Stayed,01d54579da44,Full-time,2018,NAP,1.0,B,,88.24,100.0,87.1,93.02325581395348,100.0,51.0,45.0,47.5,4.5,9.0,0.0,4,5,,3.0,15.0,138.06283333333334,5.0,121.0,45.0,,,High (80-100%),Low (1-20 days),30-60 credits
247e8aa21153,0,Stayed,2206b111c94d,Full-time,,,0.0,A,,100.0,,100.0,0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,1,1,,,,,,3.0,,,,High (80-100%),,<30 credits
2480faf0c66d,1,Dropout,b847856411ae,Part-time,,,0.0,A,,22.22,50.0,0.0,,,45.0,10.0,10.0,10.0,0.0,0.0,1,1,,,,,,1.0,,,,Low (0-40%),,30-60 credits
24814f0607c2,0,Stayed,a512db2741cd,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,18.0,0.0,1,1,,70.0,509.0,4801.6188999999995,87.0,120.0,50.0,,,High (80-100%),High (60+ days),30-60 credits
248232631d67,0,Stayed,210e3b160c35,Full-time,2022,NAP,1.0,A,,35.0,50.0,20.0,,,60.0,21.0,21.0,15.0,6.0,0.0,1,1,,14.0,124.0,1186.02065,35.0,87.0,9.0,,,Low (0-40%),Low (1-20 days),30-60 credits
2486991bb281,0,Stayed,9e3b6232cb7b,Full-time,,,1.0,A,,80.0,100.0,57.14,,,60.0,48.0,48.0,32.0,16.0,0.0,1,1,,,,,,33.0,,,,Good (60-80%),,30-60 credits
248ac736bbe1,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,A,,58.14,40.0,83.33,83.78378378378379,100.0,64.5,37.5,37.5,15.0,13.5,0.0,2,3,,15.0,81.0,741.2343833333333,18.0,91.0,11.0,,,Medium (40-60%),Low (1-20 days),60-90 credits
248f9d666f0b,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,69.38775510204081,100.0,69.0,69.0,69.0,39.0,21.0,0.0,4,4,,21.0,106.0,1338.3024166666664,31.0,,14.0,,,High (80-100%),Medium (21-60 days),60-90 credits
2498cb1ec69a,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,64.5,64.5,64.5,37.5,27.0,0.0,3,4,,28.0,211.0,1741.0768666666668,42.0,132.0,25.0,,,High (80-100%),Medium (21-60 days),60-90 credits
249caf26e76d,0,Stayed,d6f0c71ef0c8,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,16.5,16.5,0.0,2,2,,80.0,425.0,5323.697049999999,134.0,93.0,49.0,,,High (80-100%),High (60+ days),30-60 credits
249eed481ab6,0,Stayed,a512db2741cd,Full-time,2018,NAP,0.0,B,,100.0,100.0,100.0,84.21052631578947,82.5,58.5,58.5,58.5,36.0,22.5,0.0,3,4,,20.0,179.0,1191.7048333333332,26.0,74.0,14.0,,,High (80-100%),Low (1-20 days),30-60 credits
249f7bb28da8,0,Stayed,0a5b046d07f6,Full-time,2017,NAP,1.0,A,,0.0,,0.0,72.72727272727273,100.0,9.0,0.0,0.0,0.0,0.0,0.0,4,4,,4.0,44.0,181.20284999999998,4.0,,3.0,,,Low (0-40%),Low (1-20 days),<30 credits
24a0cf2b1411,0,Stayed,8e612bd1f5d1,Full-time,2018,NAP,1.0,A,,51.16,67.86,20.0,50.0,40.0,64.5,33.0,33.0,28.5,4.5,0.0,2,3,,,,,,113.0,,,,Medium (40-60%),,60-90 credits
24a171c24931,0,Stayed,2397346b4582,Full-time,2019,NAP,1.0,B,,57.89,82.61,20.0,100.0,100.0,57.0,33.0,51.0,28.5,4.5,0.0,3,4,,81.0,515.0,6217.514533333332,156.0,59.0,27.0,,,Medium (40-60%),High (60+ days),30-60 credits
24a338688377,0,Stayed,dac53c17c250,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,80.0,66.0,66.0,66.0,28.5,37.5,0.0,2,3,,92.0,706.0,9600.807716666668,207.0,145.0,72.0,,,High (80-100%),High (60+ days),60-90 credits
24a44387c147,0,Stayed,3b7ffedfd591,Full-time,,,1.0,B,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,,,,,Low (0-40%),,<30 credits
24a523106687,0,Stayed,3d3286f7cd19,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,63.0,63.0,63.0,28.5,34.5,0.0,3,3,,49.0,374.0,4654.361099999999,102.0,204.0,44.0,,,High (80-100%),Medium (21-60 days),60-90 credits
24a7b7b512b2,0,Stayed,01d54579da44,Full-time,2017,NRO,1.0,A,,100.0,100.0,100.0,85.0,75.0,54.0,54.0,54.0,13.5,9.0,0.0,4,5,,45.0,218.0,3153.3625666666667,65.0,115.0,37.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24b1cc8826fe,1,Dropout,2d2c33c52e3d,Part-time,,,0.0,A,,0.0,0.0,0.0,47.5,,40.5,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,3.0,,,,Low (0-40%),,30-60 credits
24b344d40689,0,Stayed,620c9c332101,Full-time,,,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,,,,,Low (0-40%),,30-60 credits
24b5589537d2,0,Stayed,5ec1a0c99d42,Full-time,2018,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,19.5,19.5,19.5,6.0,0.0,0.0,3,4,,22.0,97.0,796.9659666666666,21.0,,17.0,,,High (80-100%),Medium (21-60 days),<30 credits
24bb5a0d6b73,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,21.0,0.0,4,4,,46.0,615.0,2667.0972333333334,59.0,,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24c317ac81f0,0,Stayed,d6f0c71ef0c8,Full-time,2021,NAP,1.0,B,,71.11,42.86,76.32,80.64516129032258,,67.5,48.0,48.0,4.5,16.5,0.0,1,2,,27.0,127.0,1472.5139000000004,39.0,138.0,18.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
24c8f72954c3,1,Dropout,ff2ccb6ba423,Full-time,2016,NAP,1.0,B,,25.0,46.67,0.0,0.0,8.571428571428571,42.0,10.5,10.5,10.5,0.0,0.0,3,4,,6.0,23.0,350.05353333333335,7.0,32.0,4.0,,,Low (0-40%),Low (1-20 days),30-60 credits
24c908382d27,0,Stayed,d6f0c71ef0c8,Full-time,2010,NAP,1.0,A,,0.0,,0.0,100.0,100.0,40.5,0.0,0.0,0.0,0.0,0.0,1,1,,25.0,339.0,2124.416233333334,60.0,1.0,15.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
24c9ae524020,0,Stayed,1d0ebea552eb,Full-time,2021,NAP,1.0,A,,90.0,80.95,100.0,100.0,,60.0,54.0,54.0,25.5,28.5,0.0,2,3,,30.0,177.0,2554.7918,53.0,121.0,24.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24ca35e1cbe5,0,Stayed,d6f0c71ef0c8,Full-time,2019,NAP,1.0,B,,70.0,80.0,60.0,100.0,100.0,60.0,42.0,48.0,24.0,18.0,0.0,4,4,,41.0,186.0,2838.7810333333337,68.0,92.0,28.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
24cbb7dac956,0,Stayed,5ec1a0c99d42,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,6.0,9.0,0.0,2,2,,19.0,162.0,1598.8984833333334,36.0,120.0,15.0,,,High (80-100%),Low (1-20 days),30-60 credits
24d1bce5f3ce,0,Stayed,605e9e90d537,Full-time,,,0.0,A,,96.77,100.0,93.75,,,62.0,60.0,60.0,30.0,30.0,0.0,1,1,,,,,,81.0,,,,High (80-100%),,60-90 credits
24d4993d8156,0,Stayed,a512db2741cd,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,28.5,31.5,0.0,2,2,,57.0,437.0,5222.3404,123.0,148.0,42.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24d4fb917225,0,Stayed,38b2d03f3256,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,41.0,403.0,3596.6003166666665,86.0,79.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24d6beae5ef2,0,Stayed,210e3b160c35,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,22.5,28.5,0.0,3,3,,27.0,180.0,3419.34005,67.0,38.0,23.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24deb5305f7c,0,Stayed,4ea837ac2e51,Full-time,,,1.0,A,,0.0,,0.0,100.0,,18.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,Low (0-40%),,<30 credits
24e13546fe95,1,Dropout,f36e2794472c,Full-time,,,0.0,A,,,,,,,30.0,30.0,30.0,12.0,18.0,0.0,1,1,,,,,,,,,,,,<30 credits
24e47654ea90,0,Stayed,3d3286f7cd19,Full-time,2014,NCA,0.0,A,"1,0",100.0,,100.0,100.0,100.0,12.0,12.0,12.0,0.0,12.0,0.0,4,4,,,,,,,,,,High (80-100%),,<30 credits
24ea354c1f8a,0,Stayed,38b2d03f3256,Full-time,2018,NAP,1.0,B,,100.0,100.0,100.0,70.0,68.29268292682927,46.5,46.5,46.5,28.5,18.0,0.0,3,4,,43.0,205.0,3060.8572666666664,86.0,109.0,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
24eb05ef32b4,0,Stayed,5cf4e26bd3d8,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,68.0,407.0,6226.5998666666665,127.0,119.0,45.0,,,High (80-100%),High (60+ days),30-60 credits
24ed7031432d,0,Stayed,2397346b4582,Full-time,2019,NAP,1.0,A,,30.0,24.0,40.0,60.97560975609756,20.0,60.0,18.0,18.0,9.0,9.0,0.0,2,3,,49.0,573.0,3316.7735333333335,88.0,89.0,29.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
24ed9e2eb4c4,0,Stayed,8d27ba37c5d8,Full-time,2017,NAP,1.0,B,,100.0,,100.0,100.0,100.0,12.0,12.0,12.0,0.0,12.0,0.0,4,4,,8.0,25.0,317.9348,8.0,1.0,,,,High (80-100%),Low (1-20 days),<30 credits
